      Date,          T,          P,         Ep,          I,         Ea,       Dsum,         Db,        Dmp,         Ve,         Vr,         Vb
1977-01-01,   5.300000,   0.000000,   0.087300,   0.000000,   0.087300,  -0.087300,  -0.087300,   0.000000,   9.952089, 300.000000,   0.000000
1977-01-02,   2.100000,   0.000000,   0.082800,   0.000000,   0.082800,  -0.082800,  -0.082800,   0.000000,   9.906647, 300.000000,   0.000000
1977-01-03,   2.500000,   0.000000,   0.081000,   0.000000,   0.081000,  -0.081000,  -0.081000,   0.000000,   9.862193, 300.000000,   0.000000
1977-01-04,   3.500000,   0.846000,   0.058500,   0.000000,   0.058500,   0.287500,   0.287500,   0.000000,  10.000000, 300.000000,   0.000000
1977-01-05,   3.800000,   7.473000,   0.083700,   0.000000,   0.083700,   7.362905,   7.362905,   0.000000,  10.000000, 300.000000,   0.000000
1977-01-06,   1.700000,   1.269000,   0.100800,   0.000000,   0.100800,   1.130436,   1.130436,   0.000000,  10.000000, 300.000000,   0.000000
1977-01-07,   3.800000,   1.692000,   0.207900,   0.000000,   0.207900,   1.438620,   1.438620,   0.000000,  10.000000, 300.000000,   0.000000
1977-01-08,   6.500000,   0.846000,   0.082800,   0.000000,   0.082800,   0.669398,   0.669398,   0.000000,  10.000000, 300.000000,   0.000000
1977-01-09,   7.500000,   2.397000,   0.074700,   0.000000,   0.074700,   2.284942,   2.284942,   0.000000,  10.000000, 300.000000,   0.000000
1977-01-10,   5.700000,   1.269000,   0.183600,   0.000000,   0.183600,   1.051696,   1.051696,   0.000000,  10.000000, 300.000000,   0.000000
1977-01-11,   4.000000,   0.000000,   0.239400,   0.000000,   0.239400,  -0.239400,  -0.239400,   0.000000,   9.868614, 300.000000,   0.000000
1977-01-12,   4.500000,   2.679000,   0.071100,   0.000000,   0.071100,   2.417047,   2.417047,   0.000000,  10.000000, 300.000000,   0.000000
1977-01-13,   5.300000,   0.282000,   0.436500,   0.000000,   0.436500,  -0.186579,  -0.186579,   0.000000,  10.000000, 300.000000,   0.000000
1977-01-14,   5.600000,   4.653000,   0.089100,   0.000000,   0.089100,   4.366956,   4.366956,   0.000000,  10.000000, 300.000000,   0.000000
1977-01-15,   6.900000,   0.282000,   0.120600,   0.000000,   0.120600,   0.121199,   0.121199,   0.000000,  10.000000, 300.000000,   0.000000
1977-01-16,   7.600000,   0.987000,   0.115200,   0.000000,   0.115200,   0.817387,   0.817387,   0.000000,  10.000000, 300.000000,   0.000000
1977-01-17,   6.100000,   0.141000,   0.476100,   0.000000,   0.476100,  -0.387077,  -0.387077,   0.000000,   9.827734, 300.000000,   0.000000
1977-01-18,   5.800000,   0.000000,   0.109800,   0.000000,   0.109800,  -0.109800,  -0.109800,   0.000000,   9.767474, 300.000000,   0.000000
1977-01-19,   6.300000,   0.000000,   0.108000,   0.000000,   0.108000,  -0.108000,  -0.108000,   0.000000,   9.708203, 300.000000,   0.000000
1977-01-20,   4.200000,   0.000000,   0.119700,   0.000000,   0.119700,  -0.119700,  -0.119700,   0.000000,   9.642510, 300.000000,   0.000000
1977-01-21,   2.800000,   0.705000,   0.080100,   0.000000,   0.080100,   0.257813,   0.257813,   0.000000,   9.936463, 300.000000,   0.000000
1977-01-22,   4.400000,   0.141000,   0.441000,   0.000000,   0.441000,  -0.336140,  -0.336140,   0.000000,   9.799297, 300.000000,   0.000000
1977-01-23,   3.800000,   0.705000,   0.162900,   0.000000,   0.162900,   0.343126,   0.343126,   0.000000,  10.000000, 300.000000,   0.000000
1977-01-24,   5.800000,   0.141000,   0.095400,   0.000000,   0.095400,  -0.027899,  -0.027899,   0.000000,  10.000000, 300.000000,   0.000000
1977-01-25,   0.800000,   0.000000,   0.113400,   0.000000,   0.113400,  -0.113400,  -0.113400,   0.000000,   9.937765, 300.000000,   0.000000
1977-01-26,   0.800000,   0.000000,   0.167400,   0.000000,   0.167400,  -0.167400,  -0.167400,   0.000000,   9.845894, 300.000000,   0.000000
1977-01-27,   3.600000,   0.000000,   0.483300,   0.000000,   0.483300,  -0.483300,  -0.483300,   0.000000,   9.580653, 300.000000,   0.000000
1977-01-28,   4.700000,   1.410000,   0.248400,   0.000000,   0.248400,   0.773804,   0.773804,   0.000000,  10.000000, 300.000000,   0.000000
1977-01-29,   4.200000,   0.000000,   0.545400,   0.000000,   0.545400,  -0.545400,  -0.545400,   0.000000,   9.700678, 300.000000,   0.000000
1977-01-30,   6.000000,   0.000000,   0.158400,   0.000000,   0.158400,  -0.158400,  -0.158400,   0.000000,   9.613746, 300.000000,   0.000000
1977-01-31,   8.200000,   0.000000,   0.588600,   0.000000,   0.588600,  -0.588600,  -0.588600,   0.000000,   9.290716, 300.000000,   0.000000
1977-02-01,   5.200000,   0.000000,   0.144900,   0.000000,   0.144900,  -0.144900,  -0.144900,   0.000000,   9.211193, 300.000000,   0.000000
1977-02-02,   4.600000,   0.000000,   0.180000,   0.000000,   0.180000,  -0.180000,  -0.180000,   0.000000,   9.112407, 300.000000,   0.000000
1977-02-03,   5.300000,   0.000000,   0.132300,   0.000000,   0.132300,  -0.132300,  -0.132300,   0.000000,   9.039799, 300.000000,   0.000000
1977-02-04,   5.300000,  12.354000,   0.129600,   0.000000,   0.129600,  11.724400,  11.724400,   0.000000,  10.000000, 300.000000,   0.000000
1977-02-05,   6.000000,   1.136000,   0.512100,   0.000000,   0.512100,   0.565426,   0.565426,   0.000000,  10.000000, 300.000000,   0.000000
1977-02-06,   6.900000,   0.000000,   0.231300,   0.000000,   0.231300,  -0.231300,  -0.231300,   0.000000,   9.873060, 300.000000,   0.000000
1977-02-07,   8.500000,   0.000000,   0.226800,   0.000000,   0.226800,  -0.226800,  -0.226800,   0.000000,   9.748589, 300.000000,   0.000000
1977-02-08,   7.500000,   0.000000,   0.176400,   0.000000,   0.176400,  -0.176400,  -0.176400,   0.000000,   9.651779, 300.000000,   0.000000
1977-02-09,   3.700000,   0.000000,   0.171900,   0.000000,   0.171900,  -0.171900,  -0.171900,   0.000000,   9.557438, 300.000000,   0.000000
1977-02-10,   2.900000,   0.000000,   0.138600,   0.000000,   0.138600,  -0.138600,  -0.138600,   0.000000,   9.481373, 300.000000,   0.000000
1977-02-11,   4.000000,   4.118000,   0.392400,   0.000000,   0.392400,   3.225600,   3.225600,   0.000000,  10.000000, 300.000000,   0.000000
1977-02-12,   5.300000,   3.834000,   0.467100,   0.000000,   0.467100,   3.189854,   3.189854,   0.000000,  10.000000, 300.000000,   0.000000
1977-02-13,   3.700000,   4.118000,   0.561600,   0.000000,   0.561600,   3.345650,   3.345650,   0.000000,  10.000000, 300.000000,   0.000000
1977-02-14,   4.800000,   0.568000,   0.806400,   0.000000,   0.806400,  -0.491787,  -0.491787,   0.000000,   9.872051, 300.000000,   0.000000
1977-02-15,   5.000000,   7.242000,   0.180000,   0.000000,   0.180000,   6.698162,   6.698162,   0.000000,  10.000000, 300.000000,   0.000000
1977-02-16,   1.900000,   2.982000,   0.692100,   0.000000,   0.692100,   2.208686,   2.208686,   0.000000,  10.000000, 300.000000,   0.000000
1977-02-17,   1.200000,   0.000000,   0.769500,   0.000000,   0.769500,  -0.769500,  -0.769500,   0.000000,   9.577689, 300.000000,   0.000000
1977-02-18,   4.300000,  10.366000,   0.179100,   0.000000,   0.179100,   9.686900,   9.686900,   0.000000,  10.000000, 300.000000,   0.000000
1977-02-19,   6.500000,   1.562000,   0.504000,   0.000000,   0.504000,   0.977192,   0.977192,   0.000000,  10.000000, 300.000000,   0.000000
1977-02-20,   5.500000,   1.562000,   0.541800,   0.000000,   0.541800,   0.792801,   0.792801,   0.000000,  10.000000, 300.000000,   0.000000
1977-02-21,   4.400000,   0.000000,   0.820800,   0.000000,   0.820800,  -0.820800,  -0.820800,   0.000000,   9.549535, 300.000000,   0.000000
1977-02-22,   3.500000,   3.834000,   0.630900,   0.000000,   0.630900,   2.703100,   2.703100,   0.000000,  10.000000, 300.000000,   0.000000
1977-02-23,   4.300000,   2.272000,   0.513000,   0.000000,   0.513000,   1.474345,   1.474345,   0.000000,  10.000000, 300.000000,   0.000000
1977-02-24,   4.400000,   1.136000,   0.891900,   0.000000,   0.891900,   0.012640,   0.012640,   0.000000,  10.000000, 300.000000,   0.000000
1977-02-25,   4.600000,   5.254000,   0.398700,   0.000000,   0.398700,   4.452885,   4.452885,   0.000000,  10.000000, 300.000000,   0.000000
1977-02-26,   4.600000,   0.568000,   0.696600,   0.000000,   0.696600,  -0.308489,  -0.308489,   0.000000,  10.000000, 300.000000,   0.000000
1977-02-27,   3.600000,   0.994000,   0.247500,   0.000000,   0.247500,   0.432202,   0.432202,   0.000000,  10.000000, 300.000000,   0.000000
1977-02-28,   4.000000,   8.520000,   0.396900,   0.000000,   0.396900,   8.011431,   8.011431,   0.000000,  10.000000, 300.000000,   0.000000
1977-03-01,   3.100000,   8.775000,   0.251100,   0.000000,   0.251100,   8.344823,   8.344823,   0.000000,  10.000000, 300.000000,   0.000000
1977-03-02,   4.000000,   0.000000,   0.360900,   0.000000,   0.360900,  -0.360900,  -0.360900,   0.000000,   9.801934, 300.000000,   0.000000
1977-03-03,   3.700000,   1.080000,   0.461700,   0.000000,   0.461700,   0.342173,   0.342173,   0.000000,  10.000000, 300.000000,   0.000000
1977-03-04,   4.700000,   0.270000,   0.360900,   0.000000,   0.360900,  -0.299214,  -0.299214,   0.000000,   9.863620, 300.000000,   0.000000
1977-03-05,   5.500000,   0.000000,   0.365400,   0.000000,   0.365400,  -0.365400,  -0.365400,   0.000000,   9.663084, 300.000000,   0.000000
1977-03-06,   7.400000,   0.000000,   0.940500,   0.000000,   0.940500,  -0.940500,  -0.940500,   0.000000,   9.146927, 300.000000,   0.000000
1977-03-07,   7.400000,   1.620000,   0.926100,   0.000000,   0.926100,   0.193900,   0.193900,   0.000000,   9.758673, 300.000000,   0.000000
1977-03-08,   4.900000,   0.405000,   0.296100,   0.000000,   0.296100,  -0.296100,  -0.296100,   0.000000,   9.596170, 300.000000,   0.000000
1977-03-09,   5.000000,   1.485000,   0.396000,   0.000000,   0.396000,   0.942558,   0.942558,   0.000000,  10.000000, 300.000000,   0.000000
1977-03-10,   6.800000,   4.320000,   0.482400,   0.000000,   0.482400,   3.658929,   3.658929,   0.000000,  10.000000, 300.000000,   0.000000
1977-03-11,   8.400000,   0.000000,   1.216800,   0.000000,   1.216800,  -1.216800,  -1.216800,   0.000000,   9.332206, 300.000000,   0.000000
1977-03-12,   5.300000,   6.615000,   0.986400,   0.000000,   0.986400,   5.128600,   5.128600,   0.000000,  10.000000, 300.000000,   0.000000
1977-03-13,   6.000000,   2.970000,   0.374400,   0.000000,   0.374400,   2.150548,   2.150548,   0.000000,  10.000000, 300.000000,   0.000000
1977-03-14,   5.400000,   8.235000,   0.979200,   0.000000,   0.979200,   7.086875,   7.086875,   0.000000,  10.000000, 300.000000,   0.000000
1977-03-15,   4.500000,   7.155000,   0.334800,   0.000000,   0.334800,   6.378396,   6.378396,   0.000000,  10.000000, 300.000000,   0.000000
1977-03-16,   5.000000,   1.755000,   1.318500,   0.000000,   1.318500,   0.285442,   0.285442,   0.000000,  10.000000, 300.000000,   0.000000
1977-03-17,   3.800000,   0.000000,   1.453500,   0.000000,   1.453500,  -1.453500,  -1.453500,   0.000000,   9.202302, 300.000000,   0.000000
1977-03-18,   3.400000,   0.810000,   1.313100,   0.000000,   1.313100,  -1.003100,  -1.003100,   0.000000,   8.791658, 300.000000,   0.000000
1977-03-19,   4.900000,   2.700000,   0.365400,   0.000000,   0.365400,   1.834600,   1.834600,   0.000000,  10.000000, 300.000000,   0.000000
1977-03-20,   6.800000,   1.755000,   0.432000,   0.000000,   0.432000,   1.158136,   1.158136,   0.000000,  10.000000, 300.000000,   0.000000
1977-03-21,   3.100000,  10.125000,   0.537300,   0.000000,   0.537300,   9.392787,   9.392787,   0.000000,  10.000000, 300.000000,   0.000000
1977-03-22,   4.700000,  15.120000,   0.437400,   0.000000,   0.437400,  14.440176,  14.440176,   0.000000,  10.000000, 300.000000,   0.000000
1977-03-23,   4.400000,  17.550000,   1.045800,   0.000000,   1.045800,  16.306850,  16.306850,   0.000000,  10.000000, 300.000000,   0.000000
1977-03-24,   5.300000,  12.285000,   0.827100,   0.000000,   0.827100,  10.986047,  10.986047,   0.000000,  10.000000, 300.000000,   0.000000
1977-03-25,   6.300000,   1.755000,   1.449988,   0.000000,   1.449988,  -0.072077,  -0.072077,   0.000000,  10.000000, 300.000000,   0.000000
1977-03-26,   6.000000,   0.000000,   1.036305,   0.000000,   1.036305,  -1.036305,  -1.036305,   0.000000,   9.437384, 300.000000,   0.000000
1977-03-27,   8.400000,   0.000000,   1.875110,   0.000000,   1.875110,  -1.875110,  -1.875110,   0.000000,   8.428582, 300.000000,   0.000000
1977-03-28,  11.800000,   1.350000,   2.028536,   0.000000,   2.028536,  -1.206655,  -1.206655,   0.000000,   8.174117, 300.000000,   0.000000
1977-03-29,   6.800000,   0.000000,   1.834823,   0.000000,   1.834823,  -1.834823,  -1.834823,   0.000000,   7.208879, 300.000000,   0.000000
1977-03-30,   7.500000,   0.135000,   0.866522,   0.000000,   0.866522,  -0.866522,  -0.866522,   0.000000,   6.757581, 300.000000,   0.000000
1977-03-31,   9.600000,   0.000000,   1.632333,   0.000000,   1.632333,  -1.632333,  -1.632333,   0.000000,   5.919042, 300.000000,   0.000000
1977-04-01,   4.500000,   0.000000,   2.089892,   0.000000,   2.089892,  -2.089892,  -2.089892,   0.000000,   4.852744, 300.000000,   0.000000
1977-04-02,   1.100000,   0.248000,   1.468931,   0.000000,   1.468931,  -1.468931,  -1.468931,   0.000000,   4.104547, 300.000000,   0.000000
1977-04-03,   0.600000,   0.000000,   1.445414,   0.000000,   1.445414,  -1.445414,  -1.445414,   0.000000,   3.369017, 300.000000,   0.000000
1977-04-04,   1.700000,   0.000000,   1.227611,   0.000000,   1.227611,  -1.227611,  -1.227611,   0.000000,   2.745990, 300.000000,   0.000000
1977-04-05,   3.900000,   2.728000,   1.606447,   0.000000,   1.606447,   0.551127,   0.551127,   0.000000,   4.093374, 300.000000,   0.000000
1977-04-06,   4.900000,   1.860000,   0.524361,   0.000000,   0.524361,   0.758406,   0.758406,   0.000000,   5.113837, 300.000000,   0.000000
1977-04-07,   5.500000,   0.992000,   0.655296,   0.000000,   0.655296,   0.066681,   0.066681,   0.000000,   5.511131, 300.000000,   0.000000
1977-04-08,   7.000000,   0.248000,   1.564027,   0.000000,   1.564027,  -1.564027,  -1.564027,   0.000000,   4.746043, 300.000000,   0.000000
1977-04-09,   6.500000,   0.000000,   1.297191,   0.000000,   1.297191,  -1.297191,  -1.297191,   0.000000,   4.119388, 300.000000,   0.000000
1977-04-10,   6.200000,   6.076000,   0.641434,   0.000000,   0.641434,   4.817784,   4.817784,   0.000000,   9.272612, 300.000000,   0.000000
1977-04-11,  10.100000,   0.868000,   1.624248,   0.000000,   1.624248,  -1.109914,  -1.109914,   0.000000,   9.028865, 300.000000,   0.000000
1977-04-12,  10.600000,  13.020000,   0.909814,   0.000000,   0.909814,  11.454399,  11.454399,   0.000000,  10.000000, 300.000000,   0.000000
1977-04-13,  11.800000,   0.124000,   2.054664,   0.000000,   2.054664,  -2.054664,  -2.054664,   0.000000,   9.092618, 300.000000,   0.000000
1977-04-14,  12.400000,   0.000000,   2.663005,   0.000000,   2.663005,  -2.663005,  -2.663005,   0.000000,   7.957194, 300.000000,   0.000000
1977-04-15,   9.900000,   0.992000,   1.314436,   0.000000,   1.314436,  -1.058368,  -1.058368,   0.000000,   7.669754, 300.000000,   0.000000
1977-04-16,   8.300000,   0.000000,   1.308152,   0.000000,   1.308152,  -1.308152,  -1.308152,   0.000000,   7.143596, 300.000000,   0.000000
1977-04-17,   6.100000,   0.000000,   2.212898,   0.000000,   2.212898,  -2.212898,  -2.212898,   0.000000,   6.272489, 300.000000,   0.000000
1977-04-18,   4.600000,   1.364000,   1.652754,   0.000000,   1.652754,  -1.079780,  -1.079780,   0.000000,   6.205783, 300.000000,   0.000000
1977-04-19,   4.900000,   6.076000,   1.599094,   0.000000,   1.599094,   3.670261,   3.670261,   0.000000,  10.000000, 300.000000,   0.000000
1977-04-20,   6.100000,   0.496000,   1.173753,   0.000000,   1.173753,  -1.173753,  -1.173753,   0.000000,   9.564887, 300.000000,   0.000000
1977-04-21,   6.600000,   0.000000,   2.146739,   0.000000,   2.146739,  -2.146739,  -2.146739,   0.000000,   8.790870, 300.000000,   0.000000
1977-04-22,   5.800000,   0.000000,   2.975641,   0.000000,   2.975641,  -2.975641,  -2.975641,   0.000000,   7.745135, 300.000000,   0.000000
1977-04-23,   4.400000,   0.124000,   2.276954,   0.000000,   2.276954,  -2.276954,  -2.276954,   0.000000,   6.960982, 300.000000,   0.000000
1977-04-24,   3.800000,   1.116000,   1.848038,   0.000000,   1.848038,  -1.635423,  -1.635423,   0.000000,   6.548556, 300.000000,   0.000000
1977-04-25,   8.100000,  14.508000,   1.190939,   0.000000,   1.190939,  12.380007,  12.380007,   0.000000,  10.000000, 300.000000,   0.000000
1977-04-26,   5.000000,   6.696000,   1.137303,   0.000000,   1.137303,   4.732708,   4.732708,   0.000000,  10.000000, 300.000000,   0.000000
1977-04-27,   6.200000,   0.000000,   2.504614,   0.000000,   2.504614,  -2.504614,  -2.504614,   0.000000,   9.234085, 300.000000,   0.000000
1977-04-28,   6.000000,   0.000000,   2.954666,   0.000000,   2.954666,  -2.954666,  -2.954666,   0.000000,   8.361294, 300.000000,   0.000000
1977-04-29,   5.700000,   0.000000,   2.182257,   0.000000,   2.182257,  -2.182257,  -2.182257,   0.000000,   7.738509, 300.000000,   0.000000
1977-04-30,   6.200000,   0.000000,   3.083614,   0.000000,   3.083614,  -3.083614,  -3.083614,   0.000000,   6.892418, 300.000000,   0.000000
1977-05-01,   8.900000,   0.000000,   1.833781,   0.000000,   1.833781,  -1.833781,  -1.833781,   0.000000,   6.418543, 300.000000,   0.000000
1977-05-02,  11.200000,   0.000000,   1.805031,   0.000000,   1.805031,  -1.805031,  -1.805031,   0.000000,   5.988722, 300.000000,   0.000000
1977-05-03,  11.900000,   0.000000,   3.538132,   0.000000,   3.538132,  -3.538132,  -3.538132,   0.000000,   5.222789, 300.000000,   0.000000
1977-05-04,  12.700000,   0.000000,   4.430078,   0.000000,   4.430078,  -4.430078,  -4.430078,   0.000000,   4.365563, 300.000000,   0.000000
1977-05-05,  10.400000,   0.113000,   4.399349,   0.000000,   4.399349,  -4.399349,  -4.399349,   0.000000,   3.595880, 300.000000,   0.000000
1977-05-06,   9.500000,   0.000000,   4.743600,   0.000000,   4.743600,  -4.743600,  -4.743600,   0.000000,   2.811768, 300.000000,   0.000000
1977-05-07,   8.700000,   0.000000,   2.205600,   0.000000,   2.205600,  -2.205600,  -2.205600,   0.000000,   2.447185, 300.000000,   0.000000
1977-05-08,  11.800000,   0.000000,   3.801600,   0.000000,   3.801600,  -3.801600,  -3.801600,   0.000000,   1.818785, 300.000000,   0.000000
1977-05-09,  11.500000,   0.000000,   2.499600,   0.000000,   2.499600,  -2.499600,  -2.499600,   0.000000,   1.405604, 300.000000,   0.000000
1977-05-10,   7.800000,   0.000000,   3.915600,   0.000000,   3.915600,  -3.915600,  -3.915600,   0.000000,   0.758360, 300.000000,   0.000000
1977-05-11,   7.500000,   0.000000,   3.129600,   0.000000,   3.129600,  -3.129600,  -3.129600,   0.000000,   0.241040, 300.000000,   0.000000
1977-05-12,  10.400000,   7.910000,   1.789200,   0.000000,   1.789200,   4.620800,   4.620800,   0.000000,   6.355287, 300.000000,   0.000000
1977-05-13,   8.500000,   1.808000,   3.158400,   0.000000,   3.158400,  -2.843847,  -2.843847,   0.000000,   6.147760, 300.000000,   0.000000
1977-05-14,  10.700000,   0.000000,   4.623600,   0.000000,   4.623600,  -4.623600,  -4.623600,   0.000000,   5.383484, 300.000000,   0.000000
1977-05-15,  12.200000,   0.000000,   5.065200,   0.000000,   5.065200,  -5.065200,  -5.065200,   0.000000,   4.546212, 300.000000,   0.000000
1977-05-16,  14.400000,   0.000000,   4.881600,   0.000000,   4.881600,  -4.881600,  -4.881600,   0.000000,   3.739289, 300.000000,   0.000000
1977-05-17,  11.800000,   0.000000,   5.215200,   0.000000,   5.215200,  -5.215200,  -5.215200,   0.000000,   2.877222, 300.000000,   0.000000
1977-05-18,  11.300000,   0.000000,   5.209200,   0.000000,   5.209200,  -5.209200,  -5.209200,   0.000000,   2.016147, 300.000000,   0.000000
1977-05-19,  14.200000,   0.000000,   3.837600,   0.000000,   3.837600,  -3.837600,  -3.837600,   0.000000,   1.381796, 300.000000,   0.000000
1977-05-20,  15.500000,   0.000000,   5.706000,   0.000000,   5.706000,  -5.706000,  -5.706000,   0.000000,   0.438601, 300.000000,   0.000000
1977-05-21,  13.500000,   0.000000,   5.580000,   0.000000,   4.795987,  -4.795987,  -4.795987,   0.000000,   0.300246, 300.000000,   0.000000
1977-05-22,  12.600000,   0.000000,   5.725200,   0.000000,   4.920786,  -4.920786,  -4.920786,   0.000000,   0.158290, 300.000000,   0.000000
1977-05-23,  14.000000,   0.000000,   5.841600,   0.000000,   5.020832,  -5.020832,  -5.020832,   0.000000,   0.013449, 300.000000,   0.000000
1977-05-24,  15.900000,   0.000000,   5.952000,   0.000000,   5.115720,  -5.115720,  -5.115720,   0.000000,   0.000000, 300.000000,   0.000000
1977-05-25,  17.800000,   0.000000,   5.913600,   0.000000,   5.082715,  -5.082715,  -5.082715,   0.000000,   0.000000, 300.000000,   0.000000
1977-05-26,  15.400000,   0.000000,   4.750800,   0.000000,   4.083293,  -4.083293,  -4.083293,   0.000000,   0.000000, 300.000000,   0.000000
1977-05-27,  12.400000,   0.000000,   5.666400,   0.000000,   4.870248,  -4.870248,  -4.870248,   0.000000,   0.000000, 300.000000,   0.000000
1977-05-28,  11.600000,   0.000000,   5.095200,   0.000000,   4.379304,  -4.379304,  -4.379304,   0.000000,   0.000000, 300.000000,   0.000000
1977-05-29,  11.200000,   0.000000,   3.003600,   0.000000,   2.581582,  -2.581582,  -2.581582,   0.000000,   0.000000, 300.000000,   0.000000
1977-05-30,   8.400000,   3.955000,   2.311200,   0.000000,   2.311200,   0.143800,   0.143800,   0.000000,   2.072961, 300.000000,   0.000000
1977-05-31,   9.400000,   1.017000,   4.245600,   0.000000,   4.245600,  -4.245600,  -4.245600,   0.000000,   1.371168, 300.000000,   0.000000
1977-06-01,   9.600000,   1.776000,   3.465600,   0.000000,   3.465600,  -3.189600,  -3.189600,   0.000000,   1.074308, 300.000000,   0.000000
1977-06-02,   9.000000,   0.555000,   4.494000,   0.000000,   4.494000,  -4.494000,  -4.494000,   0.000000,   0.331455, 300.000000,   0.000000
1977-06-03,  10.200000,   0.000000,   4.214400,   0.000000,   3.622260,  -3.622260,  -3.622260,   0.000000,   0.226960, 300.000000,   0.000000
1977-06-04,  12.200000,  14.541000,   2.425200,   0.000000,   2.425200,  10.615800,  10.615800,   0.000000,  10.000000, 300.000000,   0.000000
1977-06-05,  11.400000,   7.215000,   1.646400,   0.000000,   1.646400,   4.068600,   4.068600,   0.000000,  10.000000, 300.000000,   0.000000
1977-06-06,  10.200000,   0.000000,   2.527200,   0.000000,   2.527200,  -2.527200,  -2.527200,   0.000000,   9.582257, 300.000000,   0.000000
1977-06-07,  10.400000,   0.000000,   4.917600,   0.000000,   4.917600,  -4.917600,  -4.917600,   0.000000,   8.769383, 300.000000,   0.000000
1977-06-08,  10.500000,   0.111000,   3.897600,   0.000000,   3.897600,  -3.897600,  -3.897600,   0.000000,   8.125114, 300.000000,   0.000000
1977-06-09,  10.500000,   4.440000,   3.283200,   0.000000,   3.283200,  -0.343200,  -0.343200,   0.000000,  10.000000, 300.000000,   0.000000
1977-06-10,  11.400000,   0.444000,   5.029200,   0.000000,   5.029200,  -5.029200,  -5.029200,   0.000000,   9.168679, 300.000000,   0.000000
1977-06-11,  14.600000,   0.000000,   2.838000,   0.000000,   2.838000,  -2.838000,  -2.838000,   0.000000,   8.699561, 300.000000,   0.000000
1977-06-12,  16.700000,   0.000000,   5.678400,   0.000000,   5.678400,  -5.678400,  -5.678400,   0.000000,   7.760927, 300.000000,   0.000000
1977-06-13,  16.600000,   0.000000,   6.008400,   0.000000,   6.008400,  -6.008400,  -6.008400,   0.000000,   6.767746, 300.000000,   0.000000
1977-06-14,  16.900000,   0.000000,   5.402400,   0.000000,   5.402400,  -5.402400,  -5.402400,   0.000000,   5.874735, 300.000000,   0.000000
1977-06-15,  15.100000,   0.000000,   5.504400,   0.000000,   5.504400,  -5.504400,  -5.504400,   0.000000,   4.964864, 300.000000,   0.000000
1977-06-16,  16.000000,   0.000000,   6.321600,   0.000000,   6.321600,  -6.321600,  -6.321600,   0.000000,   3.919910, 300.000000,   0.000000
1977-06-17,  17.000000,   0.000000,   6.006000,   0.000000,   6.006000,  -6.006000,  -6.006000,   0.000000,   2.927125, 300.000000,   0.000000
1977-06-18,  18.400000,   0.000000,   6.685200,   0.000000,   6.685200,  -6.685200,  -6.685200,   0.000000,   1.822069, 300.000000,   0.000000
1977-06-19,  19.000000,   0.000000,   6.729600,   0.000000,   6.729600,  -6.729600,  -6.729600,   0.000000,   0.709674, 300.000000,   0.000000
1977-06-20,  19.600000,   0.000000,   6.471600,   0.000000,   5.562314,  -5.562314,  -5.562314,   0.000000,   0.549211, 300.000000,   0.000000
1977-06-21,  18.700000,   0.000000,   4.526400,   0.000000,   3.890422,  -3.890422,  -3.890422,   0.000000,   0.436980, 300.000000,   0.000000
1977-06-22,  20.700000,   0.000000,   6.442800,   0.000000,   5.537560,  -5.537560,  -5.537560,   0.000000,   0.277232, 300.000000,   0.000000
1977-06-23,  17.700000,   0.000000,   6.184800,   0.000000,   5.315811,  -5.315811,  -5.315811,   0.000000,   0.123881, 300.000000,   0.000000
1977-06-24,  14.300000,   0.000000,   2.652000,   0.000000,   2.279383,  -2.279383,  -2.279383,   0.000000,   0.058125, 300.000000,   0.000000
1977-06-25,  16.800000,   0.000000,   5.726400,   0.000000,   4.921818,  -4.921818,  -4.921818,   0.000000,   0.000000, 300.000000,   0.000000
1977-06-26,  19.800000,   0.000000,   6.662400,   0.000000,   5.726306,  -5.726306,  -5.726306,   0.000000,   0.000000, 300.000000,   0.000000
1977-06-27,  17.600000,   3.774000,   3.508800,   0.000000,   3.508800,  -1.234800,  -1.234800,   0.000000,   1.693999, 300.000000,   0.000000
1977-06-28,  15.600000,   2.775000,   4.377600,   0.000000,   4.377600,  -3.102600,  -3.102600,   0.000000,   2.245387, 300.000000,   0.000000
1977-06-29,  13.600000,   3.441000,   2.604000,   0.000000,   2.604000,  -0.663000,  -0.663000,   0.000000,   3.755949, 300.000000,   0.000000
1977-06-30,  11.700000,   0.333000,   4.648800,   0.000000,   4.648800,  -4.648800,  -4.648800,   0.000000,   2.987507, 300.000000,   0.000000
1977-07-01,  12.700000,  13.310000,   2.139600,   0.000000,   2.139600,   9.670400,   9.670400,   0.000000,  10.000000, 300.000000,   0.000000
1977-07-02,  15.900000,   0.330000,   3.736800,   0.000000,   3.736800,  -3.736800,  -3.736800,   0.000000,   9.382311, 300.000000,   0.000000
1977-07-03,  16.600000,   0.000000,   6.483600,   0.000000,   6.483600,  -6.483600,  -6.483600,   0.000000,   8.310579, 300.000000,   0.000000
1977-07-04,  17.400000,   0.000000,   6.522000,   0.000000,   6.522000,  -6.522000,  -6.522000,   0.000000,   7.232500, 300.000000,   0.000000
1977-07-05,  19.200000,   0.000000,   6.601200,   0.000000,   6.601200,  -6.601200,  -6.601200,   0.000000,   6.141329, 300.000000,   0.000000
1977-07-06,  19.000000,   0.000000,   5.997600,   0.000000,   5.997600,  -5.997600,  -5.997600,   0.000000,   5.149932, 300.000000,   0.000000
